word,word_lemma
flypassagerer,flypassager
retssikkerhedsmæssig,retssikkerhedsmæssig
flypassager,flypassage
tilfalde,tilfalde
hemmeligt,hemmelig
paskontrol,paskontrol
flybillet,flybille
beslaglægges,beslaglægge
omhandlede,omhandle
krølle,krøl
snøvsen,snøvsen
katten,katt
sækken,sække
kat,kat
politisamarbejde,politisamarbejde
tiltræde,tiltræde
barbariske,barbarisk
isil,isil
koalitionens,koalition
kampstøtte,kampstøtte
militærtræning,militærtræning
tilvejebringelse,tilvejebringelse
ammunition,ammunition
logistisk,logistisk
transportflybidraget,transportflybidrage
kapacitetsopbygningsbidrag,kapacitetsopbygningsbidrag
stabsbidrag,stabsbidrag
medfør,medfør
kampflybidrag,kampflybidrag
hjemtaget,hjemtage
personellet,personelle
flyene,fly
jordbaseret,jordbasere
radarbidrag,radarbidrag
luftbillede,luftbille
operationsområdet,operationsområd
missioner,mission
civil,civille
lufttrafik,lufttrafå
tankflyene,tankfly
radarkapacitet,radarkapacite
operativt,operativt
luftoperationer,luftoperation
styrkebidraget,styrkebidrage
udpakning,udpakning
klargøring,klargøring
kommunikationsforbindelser,kommunikationsforbindelse
radarbidraget,radarbidrage
base,base
varslingscenter,varslingscente
radaren,radar
østlige,østlig
operativ,operativ
forsvarschef,forsvarschef
plaget,plag
ledelsesmæssige,ledelsesmæssig
personalemæssige,personalemæssig
eskaleret,eskalere
landtropper,landtroppe
radarstationer,radarstatione
fredsskabende,fredsskabe
mæglernation,mæglernation
rundbordet,rundbordet
barbarer,barbare
rundbordssnak,rundbordssnak
samhørighed,samhørighed
nyttet,nytte
rundbordssamtaler,rundbordssamtale
geværløb,geværløb
geværløbene,geværløb
irakkommission,irakkommission
irakkommissionen,irakkommission
dataproblemer,dataproblemer
debutanter,debutant
debutant,debutant
informationerne,information
radarovervågningen,radarovervågning
kontrolcenter,kontrolcent
militærmyndigheder,militærmyndighed
kontrolforanstaltninger,kontrolforanstaltninge
flymekanikere,flymekaniker
pustepause,pustepaus
flybidrag,flybidrag
debutanten,debutant
tilgår,tilgå
militærfaglige,militærfaglig
kratte,kratte
velfærdsområder,velfærdsområde
samtaleemne,samtaleemne
terrororganisation,terrororganisation
fangarme,fangarme
skrøbelige,skrøbelig
libyen,liby
befolkningerne,befolkning
terroriseres,terrorisere
begås,begås
vidnesbyrd,vidnesbyrd
besejres,besejre
opfanger,opfange
luftrummet,luftrum
kampberedte,kampberede
tilbageskridt,tilbageskridt
radar,radar
udrustede,udruste
statsbidrag,statsbidrag
træningsopgave,træningsopgave
yndlingsdel,yndlingsdel
nødvendiggjorde,nødvendiggjorde
peshmergastyrker,peshmergastyrke
logistiske,logistisk
problemfrit,problemfrit
abadi,abadi
forgængere,forgængere
abadis,abadis
fredsmissioner,fredsmission
sudan,sudan
ellen,ell
løj,lyve
udsending,udsending
liberia,liberia
landjorden,landjord
uløseligt,uløselig
styrkebidrag,styrkebidrag
uddannelsestropper,uddannelsestroppe
fighters,fighte
oliesalg,oliesalg
civilsamfundsopbygninger,civilsamfundsopbygning
civilsamfund,civilsamfund
narrativ,narrativ
islams,islams
folkemord,folkemord
uhyrligheder,uhyrlighed
undværes,undvære
andenbehandles,andenbehandle
kongekrone,kongekrone
firmalogo,firmalogo
kro,kro
beværte,bevært
kongeligt,kongeligt
kroer,kro
indskudsrente,indskudsrent
forrentning,forrentning
pensionsafkast,pensionsafkast
acontopensionsafkastskat,acontopensionsafkastskat
forretningen,forretning
indbetalt,indbetalt
acontoskat,acontoskat
svarfrist,svarfrist
frivilligcentre,frivilligcenter
brune,brune
turistskilte,turistskilt
inklusion,inklusion
inklusionen,inklusion
specialområdet,specialområd
undervisningsmiljøet,undervisningsmiljø
skoleledelserne,skoleledels
inkluderede,inkludere
læringsmiljøer,læringsmiljøer
normalundervisningen,normalundervisning
spareøvelse,spareøvelse
frigivne,frigivne
forældreansvarsloven,forældreansvarslov
eksmand,eksmand
eksmanden,eksmande
parrets,parrets
sønner,søn
forældreretten,forældreret
forælders,forælder
fortrinsstillingen,fortrinsstilling
længstlevende,længstlevendee
tredjepart,tredjepart
forældreskabet,forældreskabe
skærpelsen,skærpelse
drabsmænd,drabsmand
sagsoplysning,sagsoplysning
forvoldt,forvolde
fars,far
ungdomsuddannelsestilbud,ungdomsuddannelsestilbud
ungdomsuddannelsessystemet,ungdomsuddannelsessysteme
ungdomsuddannelseskommission,ungdomsuddannelseskommission
ungdomssuddannelser,ungdomssuddannelse
mavefornemmelse,mavefornemmelse
spørgeundersøgelser,spørgeundersøgels
mellemting,mellemting
tretrinsraket,tretrinsrake
mellemuddannelse,mellemuddannelse
forberedelsesskolen,forberedelsesskol
bruttoficere,bruttoficere
eftervederlag,eftervederlag
bruttoficering,bruttoficering
vederlaget,vederlage
eftervederlaget,eftervederlage
eksorbitant,eksorbitant
bruttoficeret,bruttoficeret
ombudsmandens,ombudsmande
valgsteder,valgstede
valgsted,valgsted
allerhøjest,allerhøj
minusvækst,minusvækst
togpassagerer,togpassagere
standby,standby
frederikssundmotorvejen,frederikssundmotorvej
holst,holst
vestfynske,vestfynsk
hærvejsmotorvej,hærvejsmotorvej
støjskærme,støjskærm
engrosmodellen,engrosmodelle
engrosmodel,engrosmodel
langtrukken,langtruk
studiegennemførelse,studiegennemførelse
indfald,indfald
supplering,supplering
gymnasial,gymnasial
enkeltfag,enkeltfag
ingeniøruddannelsen,ingeniøruddannelse
adgangskurser,adgangskurse
forældreindkomstafhængig,forældreindkomstafhængig
dennes,denne
ægtefællens,ægtefæll
partners,partners
indkomstgrundlaget,indkomstgrundlag
indkomstgrænsen,indkomstgræns
kalenderår,kalenderår
støtteåret,støtteåre
fribeløb,fribeløb
holm,holm
funktionelt,funktionel
svinebesætning,svinebesætning
stillerlisterne,stillerlist
stillerlister,stillerlist
byrådet,byråd
valghandlingen,valghandling
forreste,forrest
stillerliste,stillerliste
rimelighedsargument,rimelighedsargument
belært,belær
erfarne,erfarne
vigsø,vigsø
høfligt,høfligt
folketingssammenhæng,folketingssammenhæng
figenblad,figenblad
samfundsforandring,samfundsforandring
småændringer,småændring
valgdeltagelsen,valgdeltagelse
flåtbårne,flåtbå
infektioner,infektion
borreliainfektion,borreliainfektion
flåtbid,flåtbid
behandlingsmetoder,behandlingsmetode
borrelia,borrelia
avisartiklen,avisartikel
western,western
behandlingsmetode,behandlingsmetode
borreliatest,borreliatest
lægefaglige,lægefaglig
infektionsmedicin,infektionsmedicin
neurologisk,neurologisk
mikrobiologi,mikrobiologi
diagnostik,diagnostik
fejlfri,fejlfri
patienters,patiente
rødme,rødme
bidstikket,bidstikke
patientforeninger,patientforeninge
ekspertmødet,ekspertmød
behandlingsmetoderne,behandlingsmetode
flåtbåren,flåtbår
infektion,infektion
chikanen,chikan
fængselsbetjente,fængselsbetjent
hospitalspersonale,hospitalspersonale
sanktionsmulighederne,sanktionsmulighede
ægtefælles,ægtefælle
strafskærpende,strafskærpende
tredjemand,tredjemand
forsæt,forsæt
strafforøgelse,strafforøgelse
forstyrrelse,forstyrrelse
strafskærpelser,strafskærpelse
uanstændig,uanstændig
truslerne,trusler
volden,vold
fængselsbetjentene,fængselsbetjent
relationsarbejdet,relationsarbejde
kompetenceniveauet,kompetenceniveauet
fængselspersonalets,fængselspersonal
fængselsforbundet,fængselsforbund
overgrebene,overgreb
fængselsansatte,fængselsansatte
mistænkte,mistænke
redskabskasser,redskabskasse
konflikthåndtering,konflikthåndtering
respektpakke,respektpakke
uvurderlig,uvurderlig
fornærmelig,fornærmelig
tiltale,tiltal
erindring,erindring
christiania,christiania
chikaneret,chikanere
hængte,hænge
tremmer,tremme
rettidige,rettidig
stationsbygningen,stationsbygning
perronerne,perron
fyns,fyn
amts,amt
lokoførerne,lokofør
stenstrup,stenstrup
gymnasieelever,gymnasieelev
erhvervsskolen,erhvervsskol
kvarter,kvart
flagre,flager
umuliggjort,umuliggjort
trinbræt,trinbræt
forsinkelser,forsinkelse
smutter,smutte
folkeafstemningen,folkeafstemning
flygtningeproblematikken,flygtningeproblematikk
åndssvagt,åndssvagt
menneskesmugling,menneskesmugling
familieretligt,familieretligt
manøvredygtighed,manøvredygtighed
inderkredsen,inderkreds
generøst,generøst
paghs,pagh
anfægte,anfæge
sjettedels,sjettedel
afklarede,afklare
ændringsforslagene,ændringsforslag
retsforbehold,retsforbehold
suveræniteten,suverænitet
trick,trick
indvandrerpolitikken,indvandrerpolitikk
nåde,nåd
cyberkriminalitet,cyberkriminalite
voldsramte,voldsramt
polititilhold,polititilhold
yndlingsland,yndlingsland
parallelaftaleforhandling,parallelaftaleforhandling
arvesager,arvesag
familiesager,familiesage
retsstilling,retsstilling
ludvig,ludvig
holbergs,holbergs
erasmus,erasmus
montanus,montanus
latin,latin
modbevist,modbevise
nejpartier,nejpartie
vetoretten,vetorett
tilvalgsordningen,tilvalgsordning
ægtemænd,ægtemænd
fortalelse,fortalelse
retsakt,retsakt
databaser,database
bilateralt,bilaterale
efterforskningshold,efterforskningshold
anklagere,anklagere
eurojust,eurojust
anklagemyndigheder,anklagemyndighede
icarusoperation,icarusoperation
anholdelser,anholdelse
straffelovgivning,straffelovgivning
børnerådet,børneråd
tryggere,trygger
trakasserier,trakasseri
japartierne,japarti
retsforhold,retsforhold
indflydelsesvejen,indflydelsesvej
suspenderet,suspendere
indvandringsområdet,indvandringsområde
magtstrukturerne,magtstruktur
hegemoni,hegemoni
dominans,dominans
investeringsbanken,investeringsbanke
ædes,æde
investeringsbank,investeringsbank
rummede,rumme
kommuneforhandlingerne,kommuneforhandlinge
kuriøse,kuriøs
hønsehus,hønsehus
hønsehold,hønsehold
kuriøst,kuriøs
studieværten,studievært
flødeskum,flødeskum
knæsætter,knæsætt
josephine,josephine
fock,fock
kommuneaftaleforhandlingerne,kommuneaftaleforhandling
serviceramme,serviceram
lidegaards,lidegaards
dikterede,diktere
nedslående,nedslåe
ondskab,ondskab
demokratirettigheder,demokratirettigheder
udforskes,udforske
spændstighed,spændstighed
migrantstrømme,migrantstrøm
oppositionsparti,oppositionsparti
handlingsorienteret,handlingsorientere
integrationspolitikken,integrationspolitikke
beskæftigelseseffekten,beskæftigelseseffekt
unoterede,unotere
revisors,revisor
tillidsrepræsentant,tillidsrepræsentant
ow,ow
børsnotering,børsnotering
milliardomsætning,milliardomsætning
rådgivningsindsats,rådgivningsindsats
revisionshonoraret,revisionshonorare
slutbemærkningen,slutbemærkning
revisionsregler,revisionsregle
revisordirektivet,revisordirektiv
myndighedsstrukturen,myndighedsstruktur
ministerbeføjelse,ministerbeføjelse
latent,latent
berøringsangst,berøringsangst
balancepunkt,balancepunkt
retssikkerhedsprincipper,retssikkerhedsprincippe
forvaltningsområder,forvaltningsområd
sagsgange,sagsgang
retssikkerhedsloven,retssikkerhedslov
varslede,varsle
fødevaremyndighederne,fødevaremyndigheder
forvaltningens,forvaltning
strafferetsplejen,strafferetspleje
tilfældegrupper,tilfældegruppe
anvendelsesområder,anvendelsesområde
lovtekniske,lovteknisk
boligens,boligen
affattes,affattes
konditionerne,kondition
transportudvalget,transportudvalg
studieture,studietur
langtidsplanlægning,langtidsplanlægning
arealreservationer,arealreservation
frederikssundsmotorvej,frederikssundsmotorvej
sikkerhedsseler,sikkerhedssele
prognosen,prognos
hængekøjen,hængekøj
mindelighed,mindelighed
sammenkoble,sammenkoble
statsministerstolen,statsministerstol
respons,respon
kilowatt,kilowatt
stormene,storm
befæster,befæste
byarealer,byareale
sheriffen,sheriff
nattelivet,nattelive
tillidsmand,tillidsmand
politidirektøren,politidirektør
patruljer,patrulje
kruså,kruså
grænseovergang,grænseovergang
flerårsaftalen,flerårsaftal
reducerende,reducerende
støttefunktioner,støttefunktione
konkurrenceforvridning,konkurrenceforvridning
medspil,medspil
indstillingen,indstilling
kystdirektoratet,kystdirektorate
naturværdierne,naturværdi
sommerperioden,sommerperiode
indiskutabelt,indiskutabel
pågribe,pågribe
myndigheds,myndigheds
ressortfordeling,ressortfordeling
prostitution,prostitution
bødskovs,bødskovs
kriminaliseringen,kriminalisering
oliepriserne,olieprise
olieindtægter,olieindtægt
olieindtægt,olieindtægt
læren,lær
trylle,tryl
nordisks,nordisks
sydkorea,sydkorea
forskningsfaciliteter,forskningsfacilitete
overgås,overgås
forskningsbidrag,forskningsbidrag
asylsager,asylsage
asylpolitik,asylpolitik
forholden,forhold
drilleforslag,drilleforslag
pærevælling,pærevælling
flygtningeforhold,flygtningeforhold
irregulære,irregulære
kulturerne,kultur
puljerne,pulj
forvaltet,forvalte
statsrevisorerne,statsrevisor
rigsrevisionens,rigsrevision
statsrevisorernes,statsrevisorerne
gænge,gænge
raskmeldt,raskmelde
ressourceforløbsydelse,ressourceforløbsydelse
hårdhændede,hårdhænde
sengen,seng
flinke,flinke
arbejdsprøvninger,arbejdsprøvninge
omsider,omsider
mishandle,mishandle
kulturgoder,kulturgode
tilbageleveres,tilbagelevere
tyveknægte,tyveknægte
smerteligste,smerteligste
ratificeret,ratificere
tilbagelevering,tilbagelevering
stjålne,stjålne
udførte,udføre
kulturgenstande,kulturgenstande
krigsbytte,krigsbytte
svenskekrigene,svenskekrig
udleveringen,udlevering
håndskrifter,håndskrifte
venligsindede,venligsinde
røvede,røve
fredstraktaten,fredstraktat
tyvekoster,tyvekoste
støde,støde
kulturudvalget,kulturudvalge
rådgivningsfunktionen,rådgivningsfunktion
studenterrådgivningen,studenterrådgivning
studenterrådgivningens,studenterrådgivninge
togfondsforliget,togfondsforlige
jernbanesystem,jernbanesystem
thulekontraktsagen,thulekontraktsag
pligtig,pligtig
tvistens,tvist
exelis,exelis
orienteringer,orientering
afbøder,afbøde
pengebutik,pengebutik
overskudsforretning,overskudsforretning
statsregnskabet,statsregnskab
kanal,kanal
asyludgifterne,asyludgift
gældsstiftelse,gældsstiftelse
flygtningeudgifterne,flygtningeudgifte
lagnerne,lagne
billedligt,billedlig
effektivitetsstigninger,effektivitetsstigninge
sygeplejerskerne,sygeplejersk
medbestemmelse,medbestemmelse
arbejdsforhold,arbejdsforhold
medbestemmende,medbestemmende
udskrivninger,udskrivninge
liggetiden,liggetid
alarmklokker,alarmklokke
allokere,alloker
fortryllende,fortrylle
behandlingsgarantien,behandlingsgaranti
overbetaling,overbetaling
rygoperationer,rygoperation
knæoperationer,knæoperation
fedmeoperationer,fedmeoperatione
tjenes,tjene
allokeres,allokere
højrepopulisten,højrepopulis
venstrepopulistiske,venstrepopulistisk
slagord,slagord
jagerfly,jagerfly
johannes,johannes
lebech,lebech
blindtarmsoperationer,blindtarmsoperatione
kræftbehandlinger,kræftbehandlinge
delene,del
ulandsorganisationer,ulandsorganisation
etableringsomkostninger,etableringsomkostning
lavindkomstlande,lavindkomstlande
dobbeltbeskatningsaftaler,dobbeltbeskatningsaftal
meningsmålingerne,meningsmålinger
dobbeltbeskatningsoverenskomst,dobbeltbeskatningsoverenskomst
udviklingsorganisationer,udviklingsorganisatione
påbegyndelse,påbegyndelse
ghana,ghana
ræs,ræs
samhandler,samhandle
umådeligt,umådeligt
forhandlingslinje,forhandlingslinje
dobbeltbeskatningsaftale,dobbeltbeskatningsaftal
brandbeskattes,brandbeskatte
datterselskaber,datterselskab
iland,iland
modeloverenskomst,modeloverenskomst
aktiviteten,aktivitet
konkurrencekommissær,konkurrencekommissær
højskolerne,højskol
sprogmæssigt,sprogmæssig
erhvervsfokus,erhvervsfokus
afkorte,afkore
opholdstilladelserne,opholdstilladels
varetagelse,varetagelse
rendyrkede,rendyrke
feriebilletter,feriebillett
orlovsreglerne,orlovsregler
uklare,uklare
dobbeltmandater,dobbeltmandat
ophavsretlige,ophavsretlig
abonnement,abonnement
markedsordningerne,markedsordninge
undergraves,undergrave
kulturproduktion,kulturproduktion
produktioner,produktione
retsbeskyttelse,retsbeskyttelse
rettighedshaverne,rettighedshav
kulturproduktionen,kulturproduktion
foldes,foldes
ubureaukratiskt,ubureaukratiskt
aftalelicenssystem,aftalelicenssystem
ophavsrettighedsbeskyttet,ophavsrettighedsbeskytt
rettighedshavers,rettighedshav
rettighedshavere,rettighedshaver
rettighedshaver,rettighedshave
aftalesystemer,aftalesystem
inddelte,inddele
rettighedsmarkeder,rettighedsmarkede
undermineres,underminere
filmproduktion,filmproduktion
positionspapir,positionspapir
aftalesystemet,aftalesyste
aftaleløsning,aftaleløsning
underholdning,underholdning
forretningsmodeller,forretningsmodelle
aftalelicensmodellen,aftalelicensmodel
aftalesystemerne,aftalesystem
films,film
aftalelicens,aftalelic
ophavsretsområdet,ophavsretsområdet
aftalelicensmodel,aftalelicensmodel
forsikrede,forsikre
ikkeoffentlig,ikkeoffentlig
moderniseringen,modernisering
filmbranchen,filmbranche
filmproducenter,filmproducent
opsummerede,opsummere
ophavsrettigheder,ophavsrettighede
løkkegaard,løkkegaard
spejder,spejde
guldalder,guldalde
finansieringskilder,finansieringskilde
grænseløse,grænseløs
markedsfundamentalistiske,markedsfundamentalistisk
mobil,mobil
ansættelsesklausuler,ansættelsesklausule
klausulerne,klausul
kundeklausuler,kundeklausul
jobklausuler,jobklausuler
misligholdelse,misligholdelse
ansættelsesklausul,ansættelsesklausul
lo,le
mobilt,mobilt
sundhedsassistenter,sundhedsassistent
medvirkede,medvirke
sanktionsregimet,sanktionsregim
charlie,charlie
hebdo,hebdo
krudttønden,krudttønd
flerstrenget,flerstreng
efterretningsvirksomhed,efterretningsvirksomhed
fe,fe
rynke,rynke
brynene,bryn
terrorbekæmpelse,terrorbekæmpelse
dommerkendelser,dommerkendelse
retsplejeloven,retsplejelov
undersøgende,undersøge
aktiviteterne,aktivitet
modgå,modgå
angrebene,angreb
udrejste,udrejste
terrorgrupper,terrorgruppe
trusselsbilledet,trusselsbilled
udrejst,udrejse
udenrigsefterretningstjeneste,udenrigsefterretningstjeneste
efterretningsområdet,efterretningsområdet
tjenestens,tjenest
efterretningsmæssige,efterretningsmæssig
voldsparathed,voldsparathed
terrortræning,terrortræning
udrejser,udrejse
brutalitet,brutalitet
meddelelseshemmeligheden,meddelelseshemmelighed
udbyde,udbyde
lufthavnen,lufthavn
taxaselskaber,taxaselskab
australsk,australsk
pålæsning,pålæsning
kvarters,kvarters
